"id_in_session","session_code","body"
7,"sdth5ohy","yes"
6,"sdth5ohy","two triangles meeting together"
3,"sdth5ohy","figure 3 for me looks like a front facing seahorse head"
2,"sdth5ohy","my figure 3 is oddly shape. it has a letter c shaped curve on the right side of it"
9,"sdth5ohy","that is my figure 3"
6,"sdth5ohy","yes"
8,"sdth5ohy","That is my figure 3 "
7,"sdth5ohy","does it have two points on top?"
2,"sdth5ohy","okay"
6,"sdth5ohy","fig 2"
4,"sdth5ohy","fig 5 - swans"
3,"sdth5ohy","yes two pointy areas on top"
5,"sdth5ohy","perfect, how about a mace?"
7,"sdth5ohy","okay that's my number 4"
6,"sdth5ohy","okay"
4,"sdth5ohy","doing great!"
3,"sdth5ohy","ok cool ill name it seahorse"
8,"sdth5ohy","Shall we call it something basic like curve?"
7,"sdth5ohy","perfect"
2,"sdth5ohy","yeah sure"
4,"sdth5ohy","Yeah cool"
7,"sdth5ohy","how about the backwards looking flag?"
6,"sdth5ohy","facing down right"
8,"sdth5ohy","Not much time left, so need to be quick"
9,"sdth5ohy","that is my figure 5"
7,"sdth5ohy","that's my number 3"
3,"sdth5ohy","yes thats my figure 4 "
2,"sdth5ohy","next one looks like an antennae"
2,"sdth5ohy","yeah i know"
3,"sdth5ohy","cool i'll put flag"
7,"sdth5ohy","nice"
8,"sdth5ohy","I think that might be my figure 5"
4,"sdth5ohy","one kind have looks like a flag?"
3,"sdth5ohy","what do you want to name figure 5 "
7,"sdth5ohy","last one maybe antenna looking"
2,"sdth5ohy","okay naming it antennae?"
3,"sdth5ohy","ok sounds good"
8,"sdth5ohy","Yeah"
6,"sdth5ohy","check other image"
7,"sdth5ohy","like alien antennas"
5,"sdth5ohy","how would you describe the last shape its really weird"
4,"sdth5ohy","fig 3 flag"
2,"sdth5ohy","and my last figure looks like a flag, pointing to the left"
5,"sdth5ohy","its like wings right?"
7,"sdth5ohy","name alien?"
4,"sdth5ohy","fig 2 angel"
3,"sdth5ohy","cool sounds good!"
8,"sdth5ohy","We'll call it Flag then!"
6,"sdth5ohy","it looks like flag facing downward"
2,"sdth5ohy","awesome"
3,"sdth5ohy","Hi!"
4,"sdth5ohy","hello!"
5,"sdth5ohy","hi"
6,"sdth5ohy","hello"
7,"sdth5ohy","hey"
3,"sdth5ohy","you wanna start describing"
7,"sdth5ohy","my first one has upside down looking antennas"
6,"sdth5ohy","I have shield in my fig 1"
7,"sdth5ohy","like alien antenna"
3,"sdth5ohy","like an hourglass?"
3,"sdth5ohy","that's my figure 1 "
3,"sdth5ohy","yep "
4,"sdth5ohy","fig 1 - antenna"
7,"sdth5ohy","do you have one like that?"
6,"sdth5ohy","are you there?"
7,"sdth5ohy","yes perfect"
5,"sdth5ohy","is your shield the shape that's pointy at the top?"
3,"sdth5ohy","we can name it apron"
3,"sdth5ohy","that's my figure 3"
7,"sdth5ohy","number two for me looks like a backwards horsehead"
6,"sdth5ohy","yes, two points pointing upwards"
4,"sdth5ohy","fig 4 - horse"
7,"sdth5ohy","name horse"
3,"sdth5ohy","yep!"
4,"sdth5ohy","yep"
5,"sdth5ohy","got it, where is your antennae shape"
6,"sdth5ohy","fig 5"
3,"sdth5ohy","cool"
7,"sdth5ohy","my number 3 is like and hour glass inside a mountain"
3,"sdth5ohy","figure 5 for me "
5,"sdth5ohy","perfect, how about your hourglass?"
3,"sdth5ohy","yeah kind of like a dragon head"
4,"sdth5ohy","fig 3 - apron"
6,"sdth5ohy","the two triangles pointing each other is fig 2"
7,"sdth5ohy","good"
5,"sdth5ohy","nice, scythe shape?"
3,"sdth5ohy","kind of has two curves on top"
7,"sdth5ohy","backwards flag is my number 4"
3,"sdth5ohy","figure 4 for me"
6,"sdth5ohy","repeat the last message"
4,"sdth5ohy","fig 2 - flag"
3,"sdth5ohy","yeah angel sounds good to me"
5,"sdth5ohy","do you have a shape resembling a scythe?"
6,"sdth5ohy","i have shape of amoeba in fig 3"
7,"sdth5ohy","5 looks like a sheild"
7,"sdth5ohy","shield"
4,"sdth5ohy","fig 5 shield"
3,"sdth5ohy","yes figure 2 for me"
3,"sdth5ohy","like a flag"
3,"sdth5ohy","yes!"
6,"sdth5ohy","i have horizontal flag facing downward in fig 4"
4,"sdth5ohy","smashed it!  :-)"
6,"sdth5ohy","yes, have scythe"
5,"sdth5ohy","got flag and amoeba"
7,"sdth5ohy","duh"
7,"sdth5ohy",":)"
5,"sdth5ohy","hello"
6,"sdth5ohy","hello"
8,"sdth5ohy","Hi"
4,"sdth5ohy","hi!"
5,"sdth5ohy","my fig 1 looks like antennae"
9,"sdth5ohy","hello"
6,"sdth5ohy","whats your fig 1"
8,"sdth5ohy","Same"
9,"sdth5ohy","my figure 1 looks like a mace"
8,"sdth5ohy","We'll call it antennae"
4,"sdth5ohy","fig 1 - antenna"
5,"sdth5ohy","my fig 2 looks like asymmetrical wings"
4,"sdth5ohy","fig 2 - flag"
4,"sdth5ohy","fig 3 - shield"
4,"sdth5ohy","fig 4 - horse"
4,"sdth5ohy","fig 5 - apron"
9,"sdth5ohy","yes"
8,"sdth5ohy","Has it almost got a c cut out of the right hand side?"
5,"sdth5ohy","yeah that's the one"
8,"sdth5ohy","We'll call it wings"
9,"sdth5ohy","that is my figure 5"
5,"sdth5ohy","got it"
5,"sdth5ohy","my fig 3 looks like an hourglass"
4,"sdth5ohy","all good?"
8,"sdth5ohy","That is my figure 5"
9,"sdth5ohy","yes"
9,"sdth5ohy","my figure 4 looks like an anchor with the shape of a heart at the midde"
8,"sdth5ohy","We'll call it hourglass"
5,"sdth5ohy","sounds good"
9,"sdth5ohy","yes"
5,"sdth5ohy","my fig 4 looks like a scythe"
6,"sdth5ohy","triangles pointing each other"
9,"sdth5ohy","anchor works fine"
8,"sdth5ohy","Thin at the bottom, spiky at the top?"
4,"sdth5ohy","fig 5 - apron"
9,"sdth5ohy","my figure 3 looks like a sycthe"
5,"sdth5ohy","no it kind of looks like a flag too"
9,"sdth5ohy","yes"
5,"sdth5ohy","with an inversed c cut out at the handle"
8,"sdth5ohy","Oh right, that will be my figure 4 too then"
9,"sdth5ohy","yes flag"
8,"sdth5ohy","We'll call it scythe"
5,"sdth5ohy","great, and the spiky shape is my fig 5"
5,"sdth5ohy","looks like a mace"
8,"sdth5ohy","We'll call it mace"
6,"sdth5ohy","okay"
9,"sdth5ohy","yes"
8,"sdth5ohy","It is my figure 3"
9,"sdth5ohy","my 2"
9,"sdth5ohy","yes that is fine"
4,"sdth5ohy","good job  :-)"
8,"sdth5ohy","Hello"
8,"sdth5ohy","That is my figure 5"
8,"sdth5ohy","Sure!"
8,"sdth5ohy","Does it have a c-shape almost cut out of the right hand side?"
8,"sdth5ohy","That is my figure 1"
8,"sdth5ohy","We'll call it angel?"
8,"sdth5ohy","Spiky at top, thin at bottom?"
8,"sdth5ohy","That is my figure 4"
8,"sdth5ohy","We call call it shield"
8,"sdth5ohy","Yep, that is my figure 3"
8,"sdth5ohy","We can call it apron"
8,"sdth5ohy","The last one is my figure 2"
8,"sdth5ohy","May as well call it flag"
8,"sdth5ohy","Yep, that's it"
8,"sdth5ohy","Yes, thank you"
8,"sdth5ohy","Hello"
7,"sdth5ohy","hi"
7,"sdth5ohy","my figure one looks like an angel"
7,"sdth5ohy","with like an hourglass in the middle "
7,"sdth5ohy","do you see anything like this?"
8,"sdth5ohy","Is it triangular?"
7,"sdth5ohy","it has an upside down triangle on top yes"
8,"sdth5ohy","Ok, that is my figure 1 too"
7,"sdth5ohy","shall we call him angel"
8,"sdth5ohy","yes"
7,"sdth5ohy","perfect"
7,"sdth5ohy","my figure number two looks like a shield"
8,"sdth5ohy","spiky at top, thin at bottom?"
7,"sdth5ohy","with two points at the top "
7,"sdth5ohy","yes"
8,"sdth5ohy","That is my figure 3"
7,"sdth5ohy","shield?"
7,"sdth5ohy","for the name"
8,"sdth5ohy","yes"
7,"sdth5ohy","fig 3 looks like a backwards flag"
8,"sdth5ohy","That is my figure 2"
8,"sdth5ohy","Call it flag"
7,"sdth5ohy","yes"
7,"sdth5ohy","fig 4 looks like a horse head"
7,"sdth5ohy","his snout pointed to the left"
8,"sdth5ohy","Ok, that has to be my figure 4 too"
7,"sdth5ohy","horse"
8,"sdth5ohy","yes"
8,"sdth5ohy","The last one is like antennae "
7,"sdth5ohy","yes"
7,"sdth5ohy","fig 5 antennae?"
8,"sdth5ohy","Yes"
8,"sdth5ohy","Call it that "
1,"9caxmijh","Yes"
1,"9caxmijh","Does it look like an hour glass too?"
1,"9caxmijh","I think it is my figure 1"
1,"9caxmijh","Yes that's perfect"
1,"9caxmijh","That's Fig.2"
1,"9caxmijh","Yes"
1,"9caxmijh","Fig.3"
1,"9caxmijh","Yes"
1,"9caxmijh","Okay"
1,"9caxmijh","Fig.4"
1,"9caxmijh","Yes"
1,"9caxmijh","Fig.5 is all that's left"
1,"9caxmijh","It reminds me of odd hair"
1,"9caxmijh","Angel is good"
1,"9caxmijh","Hi"
2,"9caxmijh","Hello"
2,"9caxmijh","Why don't you describe figure one?"
1,"9caxmijh","Fig.3"
1,"9caxmijh","Perfect"
1,"9caxmijh","That's my Fig.2"
2,"9caxmijh","like an hourglass with a couple of lines coming down either side?"
1,"9caxmijh","Yes"
2,"9caxmijh","okay, I think that is figure 3 for me"
2,"9caxmijh","and we're calling it apron?"
1,"9caxmijh","Fig 5."
2,"9caxmijh","ok"
2,"9caxmijh","we only have three minutes left so lets go faster"
1,"9caxmijh","Yes thanks"
2,"9caxmijh","I see that, it's figure 4 - lets call it shield"
1,"9caxmijh","That's my Fig.4"
1,"9caxmijh","Yes please"
2,"9caxmijh","okay for me that is figure 2"
1,"9caxmijh","My Fig.1"
2,"9caxmijh","ok"
1,"9caxmijh","Yes please"
1,"9caxmijh",":0"
1,"9caxmijh",":)"
2,"9caxmijh","I thought that looked like a plague doctor's mask"
2,"9caxmijh","it's figure 5"
2,"9caxmijh","flag it is"
2,"9caxmijh","yes"
2,"9caxmijh","that works figure 1 is angel"
1,"9caxmijh","Perfect"
1,"9caxmijh","Thanks"
2,"9caxmijh","hello"
3,"9caxmijh","hi "
3,"9caxmijh","yes"
4,"9caxmijh","hello"
2,"9caxmijh","hello?"
1,"9caxmijh","Hi, my figure 1 looks like a spiky shield"
2,"9caxmijh","so does mine"
3,"9caxmijh","thats my figure one"
3,"9caxmijh","spiky shield "
4,"9caxmijh","that looks like fig 4 for me"
1,"9caxmijh","Perfect, Can I call it shield?"
3,"9caxmijh","yeah shield it is :)"
2,"9caxmijh","yes"
1,"9caxmijh","Fig.2 Looks like a flag and is pointing left"
3,"9caxmijh","my figure 2 is the same "
2,"9caxmijh","my figure 2 is the weird shape - my last partner called it angel"
2,"9caxmijh","the flag pointing left is my figure 4"
3,"9caxmijh","perfect"
1,"9caxmijh","Is Flag ok?"
2,"9caxmijh","yep"
3,"9caxmijh","thats my figure 5"
4,"9caxmijh","maybe fig 2"
3,"9caxmijh","yeah "
1,"9caxmijh","My fig.3 looks like an apron with triangles"
3,"9caxmijh","yeah "
2,"9caxmijh","so does mine"
4,"9caxmijh","fig 1 for me looks like a scythe without handle"
1,"9caxmijh","Is Apron ok?"
2,"9caxmijh","yep"
3,"9caxmijh","thats my fig 3"
2,"9caxmijh","that's what my last partner came up with too"
4,"9caxmijh","yes"
1,"9caxmijh","My Fig.4 looks like an angel"
3,"9caxmijh","yeah"
2,"9caxmijh","that's my figure 2"
4,"9caxmijh","fig 5"
1,"9caxmijh","Is Angel ok?"
2,"9caxmijh","yes"
3,"9caxmijh","yeah angel is perfect"
1,"9caxmijh","My Fig.5 looks like bug antennae"
2,"9caxmijh","so does mine"
3,"9caxmijh","figure 4"
1,"9caxmijh","Is antennae ok?"
2,"9caxmijh","yes"
4,"9caxmijh","thats fig 3"
3,"9caxmijh","yeah thats the one"
1,"9caxmijh","Perfect, thank you"
3,"9caxmijh","yes "
2,"9caxmijh","hello"
3,"9caxmijh","hi"
8,"9caxmijh","Howdy"
6,"9caxmijh","Hello!"
6,"9caxmijh","sure"
2,"9caxmijh","so does mine"
8,"9caxmijh","My figure one looks sort of like an hour glass"
2,"9caxmijh","yes"
3,"9caxmijh","mine too"
4,"9caxmijh","fig 1 looks like a shield with pointy tot"
4,"9caxmijh","top"
8,"9caxmijh","Oh nice, that's easy"
2,"9caxmijh","so is mine"
5,"9caxmijh","my figure one looks like the top of a scythe"
8,"9caxmijh","What do you want to call it? Hour glass?"
6,"9caxmijh","ok I see it, that is my figure 1"
6,"9caxmijh","yes"
3,"9caxmijh","perfect"
2,"9caxmijh","yes"
5,"9caxmijh","do you mean triangular? for the shield?"
8,"9caxmijh","Cool"
2,"9caxmijh","that's my number 4"
4,"9caxmijh","the triangles is my fig 4"
2,"9caxmijh","yes"
8,"9caxmijh","My Figure 2 looks like an upward facing horseshoe, with 2 spiky bits on the bottom"
2,"9caxmijh","that's my 3"
5,"9caxmijh","the triangles is my fig 4 too"
6,"9caxmijh","ok that is my figure 5, call it shield"
3,"9caxmijh","that is mine too"
2,"9caxmijh","yes"
2,"9caxmijh","yes"
2,"9caxmijh","yeah"
8,"9caxmijh","Cool, I'll call this one horseshoe, if that's cool with you"
3,"9caxmijh","yes"
5,"9caxmijh","my fig two could look like the side profile of a horse"
2,"9caxmijh","it's 5"
8,"9caxmijh","3rd is a bit more difficult"
4,"9caxmijh","mine too"
6,"9caxmijh","figure 4, I agree it looks like an antennae"
2,"9caxmijh","yes"
8,"9caxmijh","This one is asymmetrical"
3,"9caxmijh","like a bird diving "
2,"9caxmijh","we seem to have two and a half minutes left"
5,"9caxmijh","my fig 5 has a round bottom and the top looks like two fists reaching out and punching each other"
8,"9caxmijh","The left part is like a backwards c, the right half is like a hook"
2,"9caxmijh","Are you the same person who matched with me in the last two rounds?"
4,"9caxmijh","same"
5,"9caxmijh","my fig three looks like a dragons head / holly leaf"
2,"9caxmijh","really?"
4,"9caxmijh","thats my 1"
6,"9caxmijh","it almost looks like the sharp part of a grim reaper"
5,"9caxmijh","ah ok"
2,"9caxmijh","Because you've given the symbols exactly the same names as both of the people in rounds one and two"
6,"9caxmijh","figure 3"
8,"9caxmijh","Sorry, drawing a blank on how else to describe it"
6,"9caxmijh","ok flag works"
3,"9caxmijh","mines figure 5"
5,"9caxmijh","does that cover them all off?"
8,"9caxmijh","Oh, you got it, nice"
4,"9caxmijh","my fig 2 looks like angel"
8,"9caxmijh","Idea for a name?"
3,"9caxmijh","no idea lol :)"
6,"9caxmijh","last one must be figure 2, it has like a wing on the back"
2,"9caxmijh","Hello"
8,"9caxmijh","Howdy"
4,"9caxmijh","hi"
6,"9caxmijh","Hello!"
3,"9caxmijh","hi"
5,"9caxmijh","hello. my figure 1 looks like a holly leaf"
1,"9caxmijh","My Fig.1 looks like angel"
8,"9caxmijh","Sure"
2,"9caxmijh","figure one to me looks like a plague doctor's mask"
2,"9caxmijh","or maybe a flag pointing to the left"
6,"9caxmijh","same for me"
5,"9caxmijh","yes"
4,"9caxmijh","fig 2 for me"
1,"9caxmijh","Is Angel ok?"
2,"9caxmijh","or a big nose with a mouth underneath"
6,"9caxmijh","yes"
8,"9caxmijh","Does it look like an hour glass?"
2,"9caxmijh","shall we call it flag?"
4,"9caxmijh","sure"
1,"9caxmijh","Fig.2 looks like an apron"
9,"9caxmijh","hello"
8,"9caxmijh","Cool, that's my figure 1 as well"
6,"9caxmijh","that is my figure 3"
2,"9caxmijh","number 2 looks like a spikey shield which is narrower at the bottom"
8,"9caxmijh","Sure"
4,"9caxmijh","my fig 3"
1,"9caxmijh","Is apron OK?"
6,"9caxmijh","yes"
2,"9caxmijh","lets call it shield"
5,"9caxmijh","not really becasue the edges are too pointy. but maybe the broad shape isnt that far off "
8,"9caxmijh","Does it look a bit like a scythe?"
1,"9caxmijh","Fig.3 looks like a pointy shield"
6,"9caxmijh","yes that is my figure 2"
8,"9caxmijh","Oh sorry, you said symmetrical"
6,"9caxmijh","pointy shield sounds good"
5,"9caxmijh","fig 5 "
8,"9caxmijh","That's my figure 5"
1,"9caxmijh","Perfect"
2,"9caxmijh","figure three is symmetrical with spikey bits out to either side and rounded two rounded stalks on top "
8,"9caxmijh","Sounds good"
9,"9caxmijh","so figure 1 for me is an asymmetrical shape where the left side is short and has a small piece extending down, and the right side is much bigger "
2,"9caxmijh","my last partner called it antennae"
5,"9caxmijh","its got 3 triangles"
4,"9caxmijh","my fig 1 looks like two fists coming off a plate"
5,"9caxmijh","yes"
1,"9caxmijh","Fig.4 looks like bug antennae"
2,"9caxmijh","shall we go with antennae?"
6,"9caxmijh","yes my figure 4 is the same, bug antennae sounds good"
4,"9caxmijh","thats my fig 1sure"
8,"9caxmijh","That's my figure 3 as well"
2,"9caxmijh","ok"
1,"9caxmijh","Great"
3,"9caxmijh","mine is fig 4"
9,"9caxmijh","okay cool what should we call it?"
8,"9caxmijh","That works"
6,"9caxmijh","my figure 5 is a small flag pointing to the left"
1,"9caxmijh","Fig.5 looks like a flag"
3,"9caxmijh","thats a tough one"
4,"9caxmijh","my fig 5 is inverted triangles "
2,"9caxmijh","figure 4 - last round my partner called it an angel from the top of the christmas tree. it's not symmetrical"
5,"9caxmijh","maybe 2. to me it looks like the blade of a scythe"
4,"9caxmijh","my fig 4"
5,"9caxmijh","fig 4 is like the antanne of a bug"
1,"9caxmijh","Or blade pointing left"
8,"9caxmijh","Does it look like a shoe if you rotate it clockwise?"
2,"9caxmijh","shall we call 4 angel and 5 apron?"
9,"9caxmijh","like a leaf maybe"
4,"9caxmijh","sure"
9,"9caxmijh","oops running out of time"
5,"9caxmijh","fig 3 looks to me like a side profile of a horse's head"
3,"9caxmijh","perfect"
6,"9caxmijh","I like blade more"
1,"9caxmijh","Flag ok?"
2,"9caxmijh","okay, we seem to be done with about 30 seconds spare"
8,"9caxmijh","I think that's my figure 4"
1,"9caxmijh","Thanks"
6,"9caxmijh","that works"
4,"9caxmijh","nice"
9,"9caxmijh","fig 2 is a thin tall shape like a tennis racket with jagged edges"
1,"9caxmijh","Perfect, good game"
8,"9caxmijh","Cool"
6,"9caxmijh","good game!"
3,"9caxmijh","mines 2"
8,"9caxmijh","Yeah, that's my fig 2"
3,"9caxmijh","hi"
4,"9caxmijh","hi"
6,"9caxmijh","hi"
8,"9caxmijh","Hey, my first image looks like an hour glass"
5,"9caxmijh","what does your fig 1 look like"
4,"9caxmijh","fig 1 looks like an apron"
9,"9caxmijh","mine too"
6,"9caxmijh","my figure 1 looks like an apron"
8,"9caxmijh","Cool, call it Hour glass?"
9,"9caxmijh","sounds good"
4,"9caxmijh","i have no option to enter info"
4,"9caxmijh","yes"
7,"9caxmijh","Hello, my first figure looks like weird shape - the left is small and the right side looks like a bottle opener"
8,"9caxmijh","Second image looks like a horseshoe with pointy bits"
4,"9caxmijh","2 is like an angel"
3,"9caxmijh","mine too will be call it apron"
9,"9caxmijh","mine's 4"
6,"9caxmijh","yes apron sounds good"
5,"9caxmijh","could it also look like the top of a scythe?"
4,"9caxmijh","3  a scythe"
3,"9caxmijh","fig 2 look like?"
6,"9caxmijh","my figure 2 looks like a blade"
8,"9caxmijh","Cool, I'll call it Horseshoe, if that's ok"
4,"9caxmijh","yes not symetrical"
7,"9caxmijh","thats my 3rd figure!"
6,"9caxmijh","pointing to the left"
9,"9caxmijh","yep :)"
8,"9caxmijh","3rd image is assymetrical"
8,"9caxmijh","Smaller on the left than the right, really curvy"
4,"9caxmijh","my 5"
9,"9caxmijh","that's also 3 for me"
3,"9caxmijh","mines 2. blade it is"
5,"9caxmijh","ok your fig 1 - could it also look like the side profile of a horse?"
8,"9caxmijh","Cool, idea for the name?"
7,"9caxmijh","yes exactly!!"
4,"9caxmijh","scythe or flag is 3"
5,"9caxmijh","ok great"
7,"9caxmijh","you are good at this"
6,"9caxmijh","great, my figure 3 looks like a pointy shield"
9,"9caxmijh","hmm maybe it looks a little like a leaf?"
5,"9caxmijh","which one of yours has the three triangles?"
8,"9caxmijh","ok"
4,"9caxmijh","yes 5 looks like a shield with pointy top"
7,"9caxmijh","my 2nd figure is like an hourglass with a design on it (kind of like a mountain)"
8,"9caxmijh","This next one is symmetrical"
8,"9caxmijh","all pointy"
3,"9caxmijh","mines 4. blade is good"
7,"9caxmijh","it has 3 triangles so i think that is it"
9,"9caxmijh","5"
8,"9caxmijh","Wide on top, small on bottom"
5,"9caxmijh","ok same, with the triangles yes"
8,"9caxmijh","Cool"
8,"9caxmijh","Call it a shield?"
9,"9caxmijh","awesome"
7,"9caxmijh","figure 4 looks like antennas "
9,"9caxmijh","yeah sounds good"
6,"9caxmijh","my figure 4 looks like a bug antennae"
7,"9caxmijh","they are facing eachother"
4,"9caxmijh","4 looks like a upside down spade on a plate"
5,"9caxmijh","ok great thats my 3"
8,"9caxmijh","Then the last one I think looks like a scythe"
7,"9caxmijh","perfect, and last one looks like a dragon head"
6,"9caxmijh","there is a hole in the middle"
5,"9caxmijh","so we must have teh same 5"
7,"9caxmijh","yes exactly"
5,"9caxmijh","yep"
7,"9caxmijh","nice work"
9,"9caxmijh","oh yeah that's the word i was trying to think of"
8,"9caxmijh","Perfect"
4,"9caxmijh","sorry"
3,"9caxmijh","ok antenna it is"
8,"9caxmijh","First one I finished with time to spare!"
6,"9caxmijh","ok my figure 5 looks like an angel "
9,"9caxmijh","me too, I barely got through 3 on the last one"
4,"9caxmijh","yes"
4,"9caxmijh","same here"
8,"9caxmijh","That was me on the 1st one xD"
3,"9caxmijh","perfect angel it is"
5,"9caxmijh","ok cool. filled it all in"
4,"9caxmijh","sure"
6,"9caxmijh","awesome good game!"
7,"9caxmijh","yay! thanks"
9,"9caxmijh","you were better at describing them than i was lol"
8,"9caxmijh","Best of luck on the rest, assuming you have more!"
9,"9caxmijh","you too!"
4,"9caxmijh","yes"
8,"9caxmijh","Much appreciated"
5,"9caxmijh","hello"
9,"9caxmijh","hi"
6,"9caxmijh","hi"
9,"9caxmijh","1 for me looks like an hourglass"
5,"9caxmijh","which one of yours looks like antennae?"
8,"9caxmijh","Howdy, what is the first image looking like?"
7,"9caxmijh","hello! my fig 1 looks like antennas, they are facing eachother"
5,"9caxmijh","yes"
5,"9caxmijh","same ok"
9,"9caxmijh","overlapping triangles"
8,"9caxmijh","Same for me, sort of looks like a horseshoe?"
6,"9caxmijh","ok same for me, I thought it looked more like an apron but hourglass works"
5,"9caxmijh","yes"
5,"9caxmijh","yep"
7,"9caxmijh","yes and it has pointy sides on the left and right ends right?"
8,"9caxmijh","Yes"
7,"9caxmijh","perfect yes"
5,"9caxmijh","my fig 2 yes"
5,"9caxmijh","looks like 3 triangles"
7,"9caxmijh","my 2nd figure looks like a dragon's head "
6,"9caxmijh","my figure 2 looks like a bug antennae"
5,"9caxmijh","like an apron  or an hourglass"
6,"9caxmijh","there is a hole in the middle"
8,"9caxmijh","Symmetrical and all pointy, like a shield?"
9,"9caxmijh","haha that's how i was going to describe it"
9,"9caxmijh","perfect"
5,"9caxmijh","yes"
8,"9caxmijh","That's also my fig 2"
6,"9caxmijh","my figure 3 looks like a pointy shield or spatula"
7,"9caxmijh","cool perfect! "
5,"9caxmijh","let me just check when you say pointy corners"
7,"9caxmijh","my third figure is like an hourglass?"
9,"9caxmijh","great"
8,"9caxmijh","That is number 4 for me"
5,"9caxmijh","3 has also pointy corners"
6,"9caxmijh","my figure 4 looks like a blade pointing to the left"
5,"9caxmijh","my fig 3 has concave edges"
5,"9caxmijh","yes"
7,"9caxmijh","got it, my 4th figure is asymmetrical kind of like a horse's head from the side-view "
9,"9caxmijh","last one is the asymmetrical shape split down the middle"
8,"9caxmijh","Is the left sharp or curved?"
6,"9caxmijh","I think it looks like an angel"
9,"9caxmijh","oh true"
5,"9caxmijh","for me 2-apron (2 triangles) and 3 shield / holly leaf"
9,"9caxmijh","that's 5 for you right?"
6,"9caxmijh","yes"
7,"9caxmijh","yes it's curved flat. my 5th figure is like a scythe so I'm assuming you're not talking about that one"
9,"9caxmijh","awesome"
5,"9caxmijh","4 - side profile of horses head"
5,"9caxmijh","5- scythe"
8,"9caxmijh","Oh, ok, it's my 3rd image then"
5,"9caxmijh","thats my fig 5"
8,"9caxmijh","My 5th looks like a scythe as well"
5,"9caxmijh","sure"
5,"9caxmijh","yeah"
7,"9caxmijh","perfect, i recorded it on my side"
7,"9caxmijh","thanks!"
8,"9caxmijh","Thank you as well!"
5,"9caxmijh","yep"
7,"9caxmijh",":)"
7,"9caxmijh","Hey!!"
7,"9caxmijh","sure what does your 1st figure look like?! mine's a dragon's head"
7,"9caxmijh","oh we can do that way too"
7,"9caxmijh","yep exactly thats my 1st figure as well"
7,"9caxmijh","i think it should be fine"
7,"9caxmijh","that's my 3rd figure, it's like antennas or a horseshoe right?"
7,"9caxmijh","yes exactly thats my 3rd figure"
7,"9caxmijh","antenna then :P"
7,"9caxmijh","my figure 5 is the only remaining symetrical one - it looks like an hourglass made of triangles "
7,"9caxmijh","thats works too! as long as we're talking about the same figure :P"
7,"9caxmijh","that's my figure 4! I could be scythe right?  "
7,"9caxmijh","it*"
7,"9caxmijh","i see flag its a good way to describe it"
7,"9caxmijh","yes it's asymmetrical, thats my figure 2"
9,"9caxmijh","hi"
7,"9caxmijh","hello!!"
7,"9caxmijh","my fig 1 looks like antennas facing eachother, what does yours look like?!"
9,"9caxmijh","1 for me looks like bug antennae"
7,"9caxmijh","perfect same"
9,"9caxmijh","oh awesome"
7,"9caxmijh","my fig 2 looks like a horses head from the side view, how about you?"
9,"9caxmijh","is it the one with the long part on top facing left?"
7,"9caxmijh","no its shorter on the top left, do you have something like that?"
9,"9caxmijh","oh gotcha that's 2 for me"
7,"9caxmijh","perfect thanks"
7,"9caxmijh","my figure 3 is longer on the left, it looks like a sycthe (i assume thats what you were referring to?)"
9,"9caxmijh","yep, that one's 5 for me"
7,"9caxmijh","nice we're doing well"
7,"9caxmijh","figure 4 is a dragons head for me (or a shield)"
9,"9caxmijh","that's 4 for me too"
9,"9caxmijh","haha it does look like a dragons head"
7,"9caxmijh",":P"
9,"9caxmijh","the one that looks like an hourglass is 3 for me"
7,"9caxmijh","so my figure 5 should be your figure 3 then? "
7,"9caxmijh","yep an hourglass"
9,"9caxmijh","yep :)"
7,"9caxmijh","great work! :)"
9,"9caxmijh","awesome that was easy"
7,"9caxmijh","ya haha"
1,"hg739rpo","Hi!"
1,"hg739rpo","Please do. "
1,"hg739rpo","Which figure number is that? Figure 1?"
1,"hg739rpo","The apron one is figure 5 for me. :)"
1,"hg739rpo","Ah, yes, you do"
1,"hg739rpo","Awesome. :)"
1,"hg739rpo","Oo. That's figure two for me. "
1,"hg739rpo","Figure 2*. I'll write with numbers to make it easier, hehe"
1,"hg739rpo","Yes, please do call it antennae"
1,"hg739rpo","That's figure 3 for me. :D"
1,"hg739rpo","Let's call it shield?"
1,"hg739rpo","Awesome!"
1,"hg739rpo","Ahh, cool. The flag one is figure 4 for me. I thought it looked like a scythe!"
1,"hg739rpo","Yes. Let's go with flag!"
1,"hg739rpo","Yeah, the weird-shaped one is...weird. "
1,"hg739rpo","Figure 4 is the flag for me, BTW!"
1,"hg739rpo","And figure 1 is the weird Christmas-tree angel. "
1,"hg739rpo","Yep!"
1,"hg739rpo","I don't think we can go with 'biblically inaccurate angel', LOL"
1,"hg739rpo","Hi!"
2,"hg739rpo","Yes!"
1,"hg739rpo","Yep. That's also figure 1 for me."
1,"hg739rpo","Ace."
2,"hg739rpo","Is the middle part two triangles that make the shape of an hourglass?"
2,"hg739rpo","Fig 1 for me!"
1,"hg739rpo","Hah. Yep. That's figure 2 for me."
2,"hg739rpo","Sounds good!"
1,"hg739rpo","Yep!"
2,"hg739rpo","Shall I do Fig 2?"
2,"hg739rpo","Whoops sorry nevermind"
1,"hg739rpo","That's figure 5 for me. Are you referring to the one that is asymmetrical?"
