"id_in_session","session_code","body","body_lemma","network"
6,"j8urhz5m","yup!","yup","highly-clustered"
5,"j8urhz5m","Narrow and long at the bottom and then flares out and up at the top?","narrow long bottom flare top","highly-clustered"
9,"j8urhz5m","is the right wing bigger than the left?","right wing big leave","highly-clustered"
8,"j8urhz5m","yep","yep","highly-clustered"
7,"j8urhz5m","yes a narrow part with a point at the bottom leading up to a rounder part with 6 points","yes narrow part point bottom lead round part point","highly-clustered"
3,"j8urhz5m","My fig 2 looks a bit like an angel that would be on top of a christmas tree","fig look bite like angel top christmas tree","highly-clustered"
7,"j8urhz5m","or like a giraffe face looking head on","like giraffe face look head","highly-clustered"
4,"j8urhz5m","thats my figure 1:) like a dragons head","thats figure like dragon head","highly-clustered"
6,"j8urhz5m","that one is my figure 1","one figure","highly-clustered"
5,"j8urhz5m","I think that's it - which number is that for you?","think thats numb","highly-clustered"
8,"j8urhz5m","which figure?","figure","highly-clustered"
7,"j8urhz5m","1","","highly-clustered"
7,"j8urhz5m","sorry!","sorry","highly-clustered"
9,"j8urhz5m","thats ny fig 1 too","thats ny fig","highly-clustered"
8,"j8urhz5m","alright","alright","highly-clustered"
4,"j8urhz5m","perfect yes","perfect yes","highly-clustered"
8,"j8urhz5m","lets call it wings?","let call wing","highly-clustered"
5,"j8urhz5m","No don't apologise! I'll call it Holly","do apologise ill call holly","highly-clustered"
3,"j8urhz5m","I think ill call it angel","think ill call angel","highly-clustered"
9,"j8urhz5m","yea sure","yea sure","highly-clustered"
8,"j8urhz5m","figure 2 looks like a weapon","figure look like weapon","highly-clustered"
6,"j8urhz5m","sounds good","sound good","highly-clustered"
8,"j8urhz5m","with spikes on top","spike top","highly-clustered"
7,"j8urhz5m","Thanks! ","thank","highly-clustered"
4,"j8urhz5m","like broken angel wings?","like break angel wing","highly-clustered"
8,"j8urhz5m","and a handle","handle","highly-clustered"
8,"j8urhz5m","symmetrical ","symmetrical","highly-clustered"
5,"j8urhz5m","My 2 is like an abstract angel - wings on the left and the body on the right (but has a circle taken out of the right hand side)","like abstract angel wing leave body right circle take right hand side","highly-clustered"
3,"j8urhz5m","my fig 3 looks like the top of a snails head","fig look like top snail head","highly-clustered"
8,"j8urhz5m","we're running a bit low on time haha","run bite low time haha","highly-clustered"
4,"j8urhz5m","great:)","great","highly-clustered"
4,"j8urhz5m","yes figure 2","yes figure","highly-clustered"
9,"j8urhz5m","with a 3 sided C curve at the top?","side c curve top","highly-clustered"
7,"j8urhz5m","yes that's my 2 as well","yes thats good","highly-clustered"
6,"j8urhz5m","yup with points on the sides","yup point side","highly-clustered"
8,"j8urhz5m","exactly","exactly","highly-clustered"
5,"j8urhz5m","Shall I call it Angel?","shall call angel","highly-clustered"
6,"j8urhz5m","thats my figure 3","thats figure","highly-clustered"
7,"j8urhz5m","perfect","perfect","highly-clustered"
3,"j8urhz5m","yes","yes","highly-clustered"
9,"j8urhz5m","ok, weapon with curve","okay weapon curve","highly-clustered"
5,"j8urhz5m","My fig 3 is like a hook that points to the left","fig like hook point leave","highly-clustered"
4,"j8urhz5m","I know it defo gets easier like you said","know defo get easy like say","highly-clustered"
8,"j8urhz5m","which figure?","figure","highly-clustered"
9,"j8urhz5m","fig 2","fig","highly-clustered"
7,"j8urhz5m","That's my number 4","thats numb","highly-clustered"
3,"j8urhz5m","ill call it snail","ill call snail","highly-clustered"
5,"j8urhz5m","What shall we call it?","shall call","highly-clustered"
4,"j8urhz5m","I thought each round would be different shapes","think round different shape","highly-clustered"
8,"j8urhz5m","let's call it a spike weapon?","let call spike weapon","highly-clustered"
6,"j8urhz5m","ok","okay","highly-clustered"
4,"j8urhz5m","exactly!","exactly","highly-clustered"
7,"j8urhz5m","hook?","hook","highly-clustered"
5,"j8urhz5m","Greta","greta","highly-clustered"
9,"j8urhz5m","ok","okay","highly-clustered"
8,"j8urhz5m","figure 3 is like something a grim reaper would carry","figure like something grim reaper carry","highly-clustered"
3,"j8urhz5m","my fig 4 is one big triangle and one small one","fig one big triangle one small one","highly-clustered"
8,"j8urhz5m","a sharp blade","sharp blade","highly-clustered"
5,"j8urhz5m","Great even. My 4 is like bug's antennae","great even like bug antenna","highly-clustered"
7,"j8urhz5m","The one with several overlapping triangles is my number 5","one several overlap triangle numb","highly-clustered"
9,"j8urhz5m","thats my fig 5\","thats fig","highly-clustered"
6,"j8urhz5m","ok like an hourglass sort of","okay like hourglass sort","highly-clustered"
8,"j8urhz5m","figure 4 looks like antenna ","figure look like antenna","highly-clustered"
6,"j8urhz5m","thats also my fig 4","thats also fig","highly-clustered"
3,"j8urhz5m","yes","yes","highly-clustered"
7,"j8urhz5m","does the antennae make kind of a heart in the middle? that's my number 3","antenna make kind heart middle thats numb","highly-clustered"
8,"j8urhz5m","it makes a heart shape sort of in the middle","make heart shape sort middle","highly-clustered"
9,"j8urhz5m","fig 3 her looks like anteena","fig look like anteena","highly-clustered"
4,"j8urhz5m","you too!","","highly-clustered"
5,"j8urhz5m","Yes, that's it","yes thats","highly-clustered"
7,"j8urhz5m","great","great","highly-clustered"
3,"j8urhz5m","last one is like a bat thats been bitten into","last one like bat thats bite","highly-clustered"
8,"j8urhz5m","last one is","last one","highly-clustered"
8,"j8urhz5m","triangles","triangle","highly-clustered"
8,"j8urhz5m","hello","hello","highly-clustered"
5,"j8urhz5m","Hi!","hello","highly-clustered"
7,"j8urhz5m","hi! ","hello","highly-clustered"
9,"j8urhz5m","anthena is fig 4 and triangles fig 3","anthena fig triangle fig","highly-clustered"
5,"j8urhz5m","Sure!","sure","highly-clustered"
8,"j8urhz5m","could you describe the figures? I'll match them with mine","describe figure ill match mine","highly-clustered"
7,"j8urhz5m","my number 1 kind of looks like an angel with wings on the left and a circle cut out o the right","numb kind look like angel wing leave circle cut o right","highly-clustered"
6,"j8urhz5m","Hello im just going to list my shapes","hello im just go list shape","highly-clustered"
8,"j8urhz5m","thats my figure 2","thats figure","highly-clustered"
6,"j8urhz5m","fig 1 is antennas","fig antenna","highly-clustered"
6,"j8urhz5m","fig 2 is a boomerag","fig boomerag","highly-clustered"
7,"j8urhz5m","Great","great","highly-clustered"
9,"j8urhz5m","hy, fig 1 looks like snail anteena here","hy fig look like snail anteena","highly-clustered"
6,"j8urhz5m","fig 3 is an hourglass","fig hourglass","highly-clustered"
5,"j8urhz5m","Is it 2 triangles on top of one another with a string coming out either side?","triangle top one another string come either side","highly-clustered"
5,"j8urhz5m","That's my fig 2","thats fig","highly-clustered"
6,"j8urhz5m","fig 4 is a spiky shield","fig spiky shield","highly-clustered"
7,"j8urhz5m","My number 2 looks like bugs antennae with a heart kind of in the middle","numb look like bug antenna heart kind middle","highly-clustered"
6,"j8urhz5m","figure 5 is an angle shape","figure angle shape","highly-clustered"
5,"j8urhz5m","Perfect!","perfect","highly-clustered"
8,"j8urhz5m","that would be figure 5 for me","figure","highly-clustered"
6,"j8urhz5m","angel**","angel","highly-clustered"
7,"j8urhz5m","Great","great","highly-clustered"
5,"j8urhz5m","That's my fig 5","thats fig","highly-clustered"
5,"j8urhz5m","Call it antennae?","call antenna","highly-clustered"
7,"j8urhz5m","my 3 is kind of a hook pointing to the left","kind hook point leave","highly-clustered"
8,"j8urhz5m","thats figure 3 ","thats figure","highly-clustered"
8,"j8urhz5m","so the same","","highly-clustered"
5,"j8urhz5m","Hopefully right too! I got one round with zero!","hopefully right get one round zero","highly-clustered"
7,"j8urhz5m","perfect","perfect","highly-clustered"
5,"j8urhz5m","Like a dragon's face, head on?","like dragon face head","highly-clustered"
7,"j8urhz5m","my 4 is several overlapping triangles","several overlap triangle","highly-clustered"
5,"j8urhz5m","That's my fig 4","thats fig","highly-clustered"
8,"j8urhz5m","figure 4","figure","highly-clustered"
8,"j8urhz5m","same again ","","highly-clustered"
5,"j8urhz5m","Yep","yep","highly-clustered"
8,"j8urhz5m","and the last spike thing is figure 1 for me","last spike thing figure","highly-clustered"
5,"j8urhz5m","Kind of like a hook? ","kind like hook","highly-clustered"
7,"j8urhz5m","perfect","perfect","highly-clustered"
7,"j8urhz5m","that was efficient!","efficient","highly-clustered"
8,"j8urhz5m","it was haha","haha","highly-clustered"
6,"j8urhz5m","ok?","okay","highly-clustered"
8,"j8urhz5m","let's decide the names now?","let decide name now","highly-clustered"
5,"j8urhz5m","That's my fig 3","thats fig","highly-clustered"
5,"j8urhz5m","Shall we call it flag?","shall call flag","highly-clustered"
7,"j8urhz5m","great","great","highly-clustered"
9,"j8urhz5m","spiky sheild and boomerag","spiky sheild boomerag","highly-clustered"
9,"j8urhz5m","explain","explain","highly-clustered"
5,"j8urhz5m","By a process of elimination I think that's my fig 1","process elimination think thats fig","highly-clustered"
5,"j8urhz5m","Kind of like an abstract angel?","kind like abstract angel","highly-clustered"
7,"j8urhz5m","My 1 and your 2 could be Angel? ","angel","highly-clustered"
8,"j8urhz5m","works","work","highly-clustered"
5,"j8urhz5m","Yep!","yep","highly-clustered"
5,"j8urhz5m","Perfect!","perfect","highly-clustered"
7,"j8urhz5m","okay my 2 and your 5 -","okay","highly-clustered"
8,"j8urhz5m","antenna?","antenna","highly-clustered"
7,"j8urhz5m","great","great","highly-clustered"
6,"j8urhz5m","boomerang? its like a single triangle","boomerang like single triangle","highly-clustered"
7,"j8urhz5m","hook for 3? ","hook","highly-clustered"
5,"j8urhz5m","That was speedy and clear work, thank you","speedy clear work thank","highly-clustered"
8,"j8urhz5m","or a blade?","blade","highly-clustered"
7,"j8urhz5m","Sure","sure","highly-clustered"
8,"j8urhz5m","apron for the triangle one?","apron triangle one","highly-clustered"
7,"j8urhz5m","i like that","like","highly-clustered"
5,"j8urhz5m","And to you :)","","highly-clustered"
8,"j8urhz5m","and the last one","last one","highly-clustered"
8,"j8urhz5m","shield?","shield","highly-clustered"
7,"j8urhz5m","Great","great","highly-clustered"
8,"j8urhz5m","alright gg!","alright gg","highly-clustered"
7,"j8urhz5m","Hi! ","hello","highly-clustered"
7,"j8urhz5m","Great!","great","highly-clustered"
7,"j8urhz5m","kind of several triangles overlapping? ","kind several triangle overlap","highly-clustered"
7,"j8urhz5m","that's my 3!","thats","highly-clustered"
7,"j8urhz5m","perfect","perfect","highly-clustered"
7,"j8urhz5m","that's my 5!","thats","highly-clustered"
7,"j8urhz5m","great","great","highly-clustered"
7,"j8urhz5m","that's my 4","thats","highly-clustered"
7,"j8urhz5m","great","great","highly-clustered"
7,"j8urhz5m","is it flat on the right side or does it have a circle cutout ","flat right side circle cutout","highly-clustered"
7,"j8urhz5m","that's my 2","thats","highly-clustered"
7,"j8urhz5m","circle cutout is on the left bottom? ","circle cutout leave bottom","highly-clustered"
7,"j8urhz5m","great","great","highly-clustered"
7,"j8urhz5m","yes","yes","highly-clustered"
7,"j8urhz5m","yep! ","yep","highly-clustered"
7,"j8urhz5m","yes","yes","highly-clustered"
7,"j8urhz5m","perfect! ","perfect","highly-clustered"
7,"j8urhz5m","good work team","good work team","highly-clustered"
7,"j8urhz5m","you too! ","","highly-clustered"
7,"j8urhz5m","hi! ","hello","highly-clustered"
7,"j8urhz5m","my first one looks like an angel- circle cutout on the right","first one look like angel circle cutout right","highly-clustered"
9,"j8urhz5m","hy, my fig 1 is like angel wings","hy fig like angel wing","highly-clustered"
7,"j8urhz5m","perfect","perfect","highly-clustered"
7,"j8urhz5m","2 is like a hook","like hook","highly-clustered"
9,"j8urhz5m","ok, angel wings","okay angel wing","highly-clustered"
9,"j8urhz5m","fig 2 looks like snail anteena","fig look like snail anteena","highly-clustered"
7,"j8urhz5m","perfect","perfect","highly-clustered"
7,"j8urhz5m","what's your 3","whats","highly-clustered"
9,"j8urhz5m","fig 3 looks like grim ripper staff with short handle","fig look like grim ripper staff short handle","highly-clustered"
9,"j8urhz5m","fig 4 is triangle that intersects","fig triangle intersect","highly-clustered"
7,"j8urhz5m","is your 3 narrow at bottom then wider with 2 points at top","narrow bottom wide point top","highly-clustered"
9,"j8urhz5m","yes my 3 is narrow at the buttom","yes narrow buttom","highly-clustered"
7,"j8urhz5m","great","great","highly-clustered"
7,"j8urhz5m","so your 5 is the hook looking one","hook look one","highly-clustered"
9,"j8urhz5m","fig 5 looks like torch on the status of liberty","fig look like torch status liberty","highly-clustered"
7,"j8urhz5m","is your 5 symmetrical or asymmetrical","symmetrical asymmetrical","highly-clustered"
9,"j8urhz5m","symmetrical","symmetrical","highly-clustered"
1,"slpk75c0","Hi","hello","highly-clustered"
1,"slpk75c0","Sure","sure","highly-clustered"
1,"slpk75c0","That would be fig. 3","fig","highly-clustered"
1,"slpk75c0","Yes","yes","highly-clustered"
1,"slpk75c0","That would be fig. 5","fig","highly-clustered"
1,"slpk75c0","Good for me","good","highly-clustered"
1,"slpk75c0","That's fig.1","thats fig","highly-clustered"
1,"slpk75c0","Yes","yes","highly-clustered"
1,"slpk75c0","Like a boomerang?","like boomerang","highly-clustered"
1,"slpk75c0","I see it","see","highly-clustered"
1,"slpk75c0","Fig. 4","fig","highly-clustered"
1,"slpk75c0","Hi","hello","highly-clustered"
2,"slpk75c0","Hi","hello","highly-clustered"
2,"slpk75c0","Yes","yes","highly-clustered"
1,"slpk75c0","That would be fig. 2 for me","fig","highly-clustered"
1,"slpk75c0","Yes","yes","highly-clustered"
2,"slpk75c0","I believe that's my Fig. 4","believe thats fig","highly-clustered"
1,"slpk75c0","It makes the letter M","make letter be","highly-clustered"
2,"slpk75c0","Sure","sure","highly-clustered"
1,"slpk75c0","That would be fig. 3","fig","highly-clustered"
1,"slpk75c0","Sure","sure","highly-clustered"
2,"slpk75c0","Almost love heart shaped?","almost love heart shape","highly-clustered"
2,"slpk75c0","That's my figure 2","thats figure","highly-clustered"
1,"slpk75c0","I see that. That's fig. 4","see thats fig","highly-clustered"
2,"slpk75c0","Yep","yep","highly-clustered"
1,"slpk75c0","Good name for me","good name","highly-clustered"
1,"slpk75c0","That would be fig. 1 for me","fig","highly-clustered"
2,"slpk75c0","Yep. Figure 3 for me","yep figure","highly-clustered"
2,"slpk75c0","The final two aren't symmetrical","final two arent symmetrical","highly-clustered"
1,"slpk75c0","Yes","yes","highly-clustered"
2,"slpk75c0","Yes :)","yes","highly-clustered"
1,"slpk75c0","That is fig. 5","fig","highly-clustered"
1,"slpk75c0","Good for me","good","highly-clustered"
2,"slpk75c0","Yep. Figure 1 ","yep figure","highly-clustered"
1,"slpk75c0","Just to confirm","just confirm","highly-clustered"
1,"slpk75c0","2. shield","shield","highly-clustered"
1,"slpk75c0","3. apron","apron","highly-clustered"
1,"slpk75c0",".4 flag","flag","highly-clustered"
2,"slpk75c0","Yes flag is good","yes flag good","highly-clustered"
1,"slpk75c0","1. atennae","atennae","highly-clustered"
1,"slpk75c0","5. angel","angel","highly-clustered"
1,"slpk75c0","Correct?","correct","highly-clustered"
2,"slpk75c0","The top of it looks like a whale fin to me","top look like whale fin","highly-clustered"
2,"slpk75c0","Yeah angels is a good one","yes angel good one","highly-clustered"
2,"slpk75c0","Angel","angel","highly-clustered"
2,"slpk75c0","figure 5","figure","highly-clustered"
2,"slpk75c0","5","","highly-clustered"
1,"slpk75c0","Hi","hello","highly-clustered"
2,"slpk75c0","Hey","hey","highly-clustered"
1,"slpk75c0","I have one which looks like a shield","one look like shield","highly-clustered"
2,"slpk75c0","Figure 2 for me","figure","highly-clustered"
3,"slpk75c0","yes","yes","highly-clustered"
4,"slpk75c0","hello! figure one resembles an egg timer","hello figure one resemble egg timer","highly-clustered"
2,"slpk75c0","Shield is a good name","shield good name","highly-clustered"
1,"slpk75c0","Good for me","good","highly-clustered"
1,"slpk75c0","I have one that looks like a flag","one look like flag","highly-clustered"
2,"slpk75c0","Figure 4 for me","figure","highly-clustered"
1,"slpk75c0","Lets call it flag","let call flag","highly-clustered"
3,"slpk75c0","my figure 1 looks like an apron ","figure look like apron","highly-clustered"
2,"slpk75c0","sure","sure","highly-clustered"
4,"slpk75c0","yes that is my figure 2","yes figure","highly-clustered"
4,"slpk75c0","yes","yes","highly-clustered"
1,"slpk75c0","I have another which looks like a bug","another look like bug","highly-clustered"
3,"slpk75c0","ok","okay","highly-clustered"
2,"slpk75c0","Uh","uh","highly-clustered"
2,"slpk75c0","Is it symmetrical","symmetrical","highly-clustered"
1,"slpk75c0","Yes","yes","highly-clustered"
2,"slpk75c0","That's figure 3 for me","thats figure","highly-clustered"
1,"slpk75c0","Two circles on the top","two circle top","highly-clustered"
4,"slpk75c0","yes that is my figure 3","yes figure","highly-clustered"
2,"slpk75c0","Yeah","yes","highly-clustered"
1,"slpk75c0","We can call it bug","can call bug","highly-clustered"
4,"slpk75c0","shall we call it bug?","shall call bug","highly-clustered"
4,"slpk75c0","yes thats fine!","yes thats fine","highly-clustered"
1,"slpk75c0","I have another which looks like a apron","another look like apron","highly-clustered"
3,"slpk75c0","my figure 5 looks like a bug antennae ","figure look like bug antenna","highly-clustered"
2,"slpk75c0","Figure 1 for me","figure","highly-clustered"
3,"slpk75c0","ok","okay","highly-clustered"
4,"slpk75c0","yes that is my figure 5","yes figure","highly-clustered"
1,"slpk75c0","Lets call it apron","let call apron","highly-clustered"
4,"slpk75c0","yes","yes","highly-clustered"
3,"slpk75c0","my figure 4 looks like a shield ","figure look like shield","highly-clustered"
1,"slpk75c0","My last one looks like a christmas decoration","last one look like christmas decoration","highly-clustered"
4,"slpk75c0","yes that is my figure 1","yes figure","highly-clustered"
2,"slpk75c0","Figure 5 yeah","figure yes","highly-clustered"
3,"slpk75c0","ok","okay","highly-clustered"
1,"slpk75c0","Ok","okay","highly-clustered"
2,"slpk75c0","Angel a good name?","angel good name","highly-clustered"
1,"slpk75c0","Call it angel","call angel","highly-clustered"
4,"slpk75c0","yes","yes","highly-clustered"
4,"slpk75c0","my figure 4 looks like a goats head","figure look like goat head","highly-clustered"
2,"slpk75c0","great","great","highly-clustered"
4,"slpk75c0","yes!","yes","highly-clustered"
4,"slpk75c0","yep","yep","highly-clustered"
4,"slpk75c0","great!","great","highly-clustered"
3,"slpk75c0","I think my figure 2 looks like a flag pointing left ","think figure look like flag point leave","highly-clustered"
3,"slpk75c0","ok","okay","highly-clustered"
3,"slpk75c0","my figure 3 looks like an angel ","figure look like angel","highly-clustered"
2,"slpk75c0","Hi","hello","highly-clustered"
2,"slpk75c0","Sure","sure","highly-clustered"
6,"slpk75c0","Hi!","hello","highly-clustered"
2,"slpk75c0","That's my Fig 1 too","thats fig","highly-clustered"
5,"slpk75c0","hello","hello","highly-clustered"
6,"slpk75c0","so my first one is like a sands of time thing","first one like sand time thing","highly-clustered"
2,"slpk75c0","sure","sure","highly-clustered"
4,"slpk75c0","there's one that looks like a thin battle shield?","theres one look like thin battle shield","highly-clustered"
8,"slpk75c0","Hi! Tell me what your first figure looks like?","hello tell first figure look like","highly-clustered"
4,"slpk75c0","hi!","hello","highly-clustered"
3,"slpk75c0","my figure 1 is the apron ","figure apron","highly-clustered"
5,"slpk75c0","hmm not sure","hmm sure","highly-clustered"
2,"slpk75c0","That's my fig 2 too","thats fig","highly-clustered"
4,"slpk75c0","it is longer at the bottom","long bottom","highly-clustered"
2,"slpk75c0","sure","sure","highly-clustered"
8,"slpk75c0","like an hourglass with a weird M on top? That is my figure5","like hourglass weird be top figure","highly-clustered"
5,"slpk75c0","are there 4 points at the top?","point top","highly-clustered"
6,"slpk75c0","I think maybe? two triangles upside down","think maybe two triangle upside","highly-clustered"
4,"slpk75c0","yes","yes","highly-clustered"
6,"slpk75c0","yes that's my Figure 1","yes thats figure","highly-clustered"
2,"slpk75c0","that's my fig 4","thats fig","highly-clustered"
8,"slpk75c0","call it apron?","call apron","highly-clustered"
2,"slpk75c0","Shield is a good name","shield good name","highly-clustered"
5,"slpk75c0","okay i think thats figure 3 for me","okay think thats figure","highly-clustered"
6,"slpk75c0","Sure!","sure","highly-clustered"
3,"slpk75c0","yes it has a weird M","yes weird be","highly-clustered"
3,"slpk75c0","yes","yes","highly-clustered"
4,"slpk75c0","lets call it shield","let call shield","highly-clustered"
8,"slpk75c0","perfect","perfect","highly-clustered"
5,"slpk75c0","sounds good","sound good","highly-clustered"
2,"slpk75c0","Fig 3 for me","fig","highly-clustered"
2,"slpk75c0","sure","sure","highly-clustered"
6,"slpk75c0","I think that's my number 5","think thats numb","highly-clustered"
5,"slpk75c0","my figure 1 looks like 2 fist meeting at the top","figure look like fist meet top","highly-clustered"
3,"slpk75c0","figure 4 looks like a shield ","figure look like shield","highly-clustered"
2,"slpk75c0","and finally my fig 5 is like a hair clip or something","finally fig like hair clip something","highly-clustered"
5,"slpk75c0","wih a curved bottom","wih curve bottom","highly-clustered"
6,"slpk75c0","Yes! For 5","yes","highly-clustered"
4,"slpk75c0","yes lets call it fists","yes let call fist","highly-clustered"
2,"slpk75c0","yeah","yes","highly-clustered"
5,"slpk75c0","cool","cool","highly-clustered"
8,"slpk75c0","that's also my figure 4. It has a long bit that faces down at the bottom. yeah?","thats also figure long bite face bottom yes","highly-clustered"
5,"slpk75c0","fig 2 looks like a scythe","fig look like scythe","highly-clustered"
2,"slpk75c0","sure","sure","highly-clustered"
3,"slpk75c0","yes","yes","highly-clustered"
6,"slpk75c0","For 2 mine is like a figure which is symmetrical","mine like figure symmetrical","highly-clustered"
8,"slpk75c0","nice","nice","highly-clustered"
4,"slpk75c0","yes lets call it scythe","yes let call scythe","highly-clustered"
5,"slpk75c0","like a blade with a handle\","like blade handle","highly-clustered"
5,"slpk75c0","got it","get","highly-clustered"
6,"slpk75c0","Maybe that's my number 2","maybe thats numb","highly-clustered"
6,"slpk75c0","Like perfectly symmetrical ","like perfectly symmetrical","highly-clustered"
6,"slpk75c0","Yes","yes","highly-clustered"
4,"slpk75c0","theres one that looks like an egg timer","theres one look like egg timer","highly-clustered"
5,"slpk75c0","fig 5 looks like an hour glass","fig look like hour glass","highly-clustered"
6,"slpk75c0","Yes, like a smile","yes like smile","highly-clustered"
3,"slpk75c0","my figure 5 looks like a bug antenna ","figure look like bug antenna","highly-clustered"
5,"slpk75c0","yeah that","yes","highly-clustered"
4,"slpk75c0","lets call it egg timer?","let call egg timer","highly-clustered"
8,"slpk75c0","thats my fig 1","thats fig","highly-clustered"
5,"slpk75c0","awesome","awesome","highly-clustered"
3,"slpk75c0","antennae ","antenna","highly-clustered"
6,"slpk75c0","For 3 it looks like a weapon on my one","look like weapon one","highly-clustered"
3,"slpk75c0","ok","okay","highly-clustered"
4,"slpk75c0","last one looks like a goats head","last one look like goat head","highly-clustered"
6,"slpk75c0","Like a type of weapon all on the left","like type weapon leave","highly-clustered"
5,"slpk75c0","sorry that was figure 4, the egg timer","sorry figure egg timer","highly-clustered"
6,"slpk75c0","Yes I think so","yes think","highly-clustered"
2,"slpk75c0","yeah that was quick","yes quick","highly-clustered"
5,"slpk75c0","fig 5 is the goat head","fig goat head","highly-clustered"
6,"slpk75c0","Sure","sure","highly-clustered"
4,"slpk75c0","got it!","get","highly-clustered"
3,"slpk75c0","my figure 2 looks like a flag pointing left with a cutout on the right ","figure look like flag point leave cutout right","highly-clustered"
5,"slpk75c0","nailed it","nail","highly-clustered"
8,"slpk75c0","thats also my fig 2","thats also fig","highly-clustered"
6,"slpk75c0","And 4 is the last one, kind of like a moustache at the top and then goes to the right","last one kind like moustache top go right","highly-clustered"
4,"slpk75c0","all done!","do","highly-clustered"
3,"slpk75c0","ok","okay","highly-clustered"
6,"slpk75c0","LOL yes","lol yes","highly-clustered"
8,"slpk75c0","so we must have the same fig 3 also","must fig also","highly-clustered"
5,"slpk75c0","was this your first set? I had to wait like 20 minutes...","first set wait like minute","highly-clustered"
6,"slpk75c0","Sure!","sure","highly-clustered"
4,"slpk75c0","2nd for me","nd","highly-clustered"
5,"slpk75c0","nice, well good luck!","nice good good luck","highly-clustered"
8,"slpk75c0","i thunk it looks like wings so call it wings maybe?","thunk look like wing call wing maybe","highly-clustered"
6,"slpk75c0","Yup! ","yup","highly-clustered"
4,"slpk75c0","but I went straight into my second so hopefully you will too","go straight 2 hopefully will","highly-clustered"
6,"slpk75c0","Hi","hello","highly-clustered"
1,"slpk75c0","Hi","hello","highly-clustered"
2,"slpk75c0","Hi","hello","highly-clustered"
5,"slpk75c0","hello","hello","highly-clustered"
4,"slpk75c0","Hi! my figure one resembles a scythe ","hello figure one resemble scythe","highly-clustered"
6,"slpk75c0","so my first one looks like a type of weapon maybe, like to the left","first one look like type weapon maybe like leave","highly-clustered"
1,"slpk75c0","I have one which looks like a flag","one look like flag","highly-clustered"
8,"slpk75c0","hi!! tell me abt ur fig 1","hello tell abt ur fig","highly-clustered"
5,"slpk75c0","my figure 1 looks like a scythe","figure look like scythe","highly-clustered"
1,"slpk75c0","Ok","okay","highly-clustered"
8,"slpk75c0","ya","you","highly-clustered"
6,"slpk75c0","Is that for Figure 1? That's the same as mine I think","figure thats mine think","highly-clustered"
1,"slpk75c0","I think so","think","highly-clustered"
2,"slpk75c0","Great, I'll name it Scythe","great ill name scythe","highly-clustered"
6,"slpk75c0","Shall we call it the Flag?","shall call flag","highly-clustered"
5,"slpk75c0","yes, ","yes","highly-clustered"
3,"slpk75c0","my figure 1 looks like a flag pointing left with a cutout on the right","figure look like flag point leave cutout right","highly-clustered"
1,"slpk75c0","It almost looks like someone bite off a part","almost look like someone bite part","highly-clustered"
1,"slpk75c0","Yes","yes","highly-clustered"
9,"slpk75c0","fig 1 looks like a sythe","fig look like sythe","highly-clustered"
5,"slpk75c0","i can see that\","can see","highly-clustered"
4,"slpk75c0","my figure 4 resembles a thing battle shield with 4 spikes at the top","figure resemble thing battle shield spike top","highly-clustered"
1,"slpk75c0","I have one which looks like an apron","one look like apron","highly-clustered"
5,"slpk75c0","sure","sure","highly-clustered"
4,"slpk75c0","thin","thin","highly-clustered"
6,"slpk75c0","For Figure 2?","figure","highly-clustered"
8,"slpk75c0","that is my fig 1 also","fig also","highly-clustered"
2,"slpk75c0","Great, I'll name it Shield","great ill name shield","highly-clustered"
1,"slpk75c0","That is your fig 2?","fig","highly-clustered"
6,"slpk75c0","Yes","yes","highly-clustered"
1,"slpk75c0","Ok","okay","highly-clustered"
1,"slpk75c0","Lets call it aprong","let call aprong","highly-clustered"
8,"slpk75c0","sure thang","sure thang","highly-clustered"
6,"slpk75c0","Sure","sure","highly-clustered"
9,"slpk75c0","i think its same for my fig 1","think fig","highly-clustered"
4,"slpk75c0","my figure 3 resembles bug antennae ","figure resemble bug antenna","highly-clustered"
8,"slpk75c0","ok 2","okay","highly-clustered"
6,"slpk75c0","Figure 3 for me has a type of moustachey top half","figure type moustachey top half","highly-clustered"
5,"slpk75c0","do they overlap?","overlap","highly-clustered"
2,"slpk75c0","I've named it Bug","ive name bug","highly-clustered"
3,"slpk75c0","ok","okay","highly-clustered"
5,"slpk75c0","like an hour glass?","like hour glass","highly-clustered"
6,"slpk75c0","And the right side is larger and sticks out at the bottom","right side large stick bottom","highly-clustered"
9,"slpk75c0","figure 2 looks like an abstract face of a horse","figure look like abstract face horse","highly-clustered"
8,"slpk75c0","does it almost make a ♡ shape inthe middle","almost make ♡ shape inthe middle","highly-clustered"
5,"slpk75c0","okay that is fig 5 for me","okay fig","highly-clustered"
8,"slpk75c0","yes thats my fig 3","yes thats fig","highly-clustered"
4,"slpk75c0","my figure 5 resembles an egg timer with two lines coming from the middle","figure resemble egg timer two line come middle","highly-clustered"
1,"slpk75c0","It's symmetrical?","symmetrical","highly-clustered"
6,"slpk75c0","No","","highly-clustered"
8,"slpk75c0","cool","cool","highly-clustered"
3,"slpk75c0","my figure 2 has a M in the middle ","figure be middle","highly-clustered"
8,"slpk75c0","yes","yes","highly-clustered"
5,"slpk75c0","absolutely","absolutely","highly-clustered"
6,"slpk75c0","There's 3 left, 2 are symmetrical and this one definitely isn't","theres leave symmetrical one definitely isnt","highly-clustered"
1,"slpk75c0","Ok","okay","highly-clustered"
