"id_in_session","session_code","body","body_lemma","network"
6,"e4n3narf","perfect!","perfect","highly-clustered"
17,"e4n3narf","same but mine is figure 1","mine figure","highly-clustered"
18,"e4n3narf","So our order is different","order different","highly-clustered"
19,"e4n3narf","Yes, same order here as well","yes order good","highly-clustered"
16,"e4n3narf","my figure one looks like a septum piercing, two ball like figures that don't connect","figure one look like septum pierce two ball like figure do connect","highly-clustered"
17,"e4n3narf","we're switched","switch","highly-clustered"
13,"e4n3narf","figure 2 looks like a dragons head","figure look like dragon head","highly-clustered"
18,"e4n3narf","yes","yes","highly-clustered"
3,"e4n3narf","yes perfect","yes perfect","highly-clustered"
19,"e4n3narf","What should we call these items?","call item","highly-clustered"
14,"e4n3narf","Yes that is also my figure 2. Let's call it dragon? ","yes also figure let call dragon","highly-clustered"
15,"e4n3narf","Okay. I named 1. Dragon and 2. Shield","okay name dragon shield","highly-clustered"
3,"e4n3narf","snail heads","snail head","highly-clustered"
13,"e4n3narf","yes","yes","highly-clustered"
17,"e4n3narf","what do you want to call it","want call","highly-clustered"
13,"e4n3narf","dragon","dragon","highly-clustered"
3,"e4n3narf","spiky mirror?","spiky mirror","highly-clustered"
19,"e4n3narf","okay","okay","highly-clustered"
16,"e4n3narf","sounds good","sound good","highly-clustered"
14,"e4n3narf","Great! :)","great","highly-clustered"
18,"e4n3narf","your fig 1, mirror, your fig 2, snail head?","fig mirror fig snail head","highly-clustered"
3,"e4n3narf","perfect","perfect","highly-clustered"
17,"e4n3narf","yes","yes","highly-clustered"
18,"e4n3narf","cool","cool","highly-clustered"
17,"e4n3narf","lowercase right?","lowercase right","highly-clustered"
16,"e4n3narf","Hi!","hello","highly-clustered"
17,"e4n3narf","Helloo","helloo","highly-clustered"
16,"e4n3narf","My figure one looks like a bugs antennae","figure one look like bug antenna","highly-clustered"
6,"e4n3narf","Fig 1 spiky shield ","fig spiky shield","highly-clustered"
19,"e4n3narf","Fig 1 is spooky mirror","fig spooky mirror","highly-clustered"
17,"e4n3narf","same","","highly-clustered"
16,"e4n3narf","Two ball like things that don't connect","two ball like thing do connect","highly-clustered"
19,"e4n3narf","fig 2 for you?","fig","highly-clustered"
16,"e4n3narf","What should we call it?","call","highly-clustered"
6,"e4n3narf","Fig 2 Antennae","fig antenna","highly-clustered"
19,"e4n3narf","yes, same","yes","highly-clustered"
17,"e4n3narf","previous people said snail head or mirror . but I like snail head","previous people say snail head mirror like snail head","highly-clustered"
16,"e4n3narf","snail head works","snail head work","highly-clustered"
16,"e4n3narf","Figure 2 is like a shielf","figure like shielf","highly-clustered"
16,"e4n3narf","shield","shield","highly-clustered"
16,"e4n3narf","with 9 points","point","highly-clustered"
17,"e4n3narf","yup same","yup","highly-clustered"
17,"e4n3narf","any name?","name","highly-clustered"
16,"e4n3narf","Shield?","shield","highly-clustered"
17,"e4n3narf","yupp","yupp","highly-clustered"
6,"e4n3narf","Fab. Call them mirror and antenna?","fab call mirror antenna","highly-clustered"
16,"e4n3narf","Perfect. Done.","perfect do","highly-clustered"
19,"e4n3narf","yes","yes","highly-clustered"
19,"e4n3narf","all done","do","highly-clustered"
16,"e4n3narf","Hi :)","hello","highly-clustered"
18,"e4n3narf","hello","hello","highly-clustered"
16,"e4n3narf","My figure one looks like a shield with 9 points","figure one look like shield point","highly-clustered"
19,"e4n3narf","fig 1 is the spooky mirror for me","fig spooky mirror","highly-clustered"
19,"e4n3narf","2 is antennae","antenna","highly-clustered"
18,"e4n3narf","That sounds like my figure 2","sound like figure","highly-clustered"
17,"e4n3narf","wait can u describe it more?","wait can u describe","highly-clustered"
16,"e4n3narf","What should we call it?","call","highly-clustered"
18,"e4n3narf","how about Shield?","shield","highly-clustered"
19,"e4n3narf","fig 1 has lots of angular spikes","fig lot angular spike","highly-clustered"
16,"e4n3narf","Sounds good.","sound good","highly-clustered"
17,"e4n3narf","oh that's my 2nd figure","oh thats nd figure","highly-clustered"
16,"e4n3narf","My figure 2 looks kind of like a snail","figure look kind like snail","highly-clustered"
18,"e4n3narf","My figure 2 looks kinda like snail heads","figure look kinda like snail head","highly-clustered"
18,"e4n3narf","1!","","highly-clustered"
18,"e4n3narf","i meant 1","mean","highly-clustered"
16,"e4n3narf","ha ok. figure 1 for yo","ha okay figure yo","highly-clustered"
16,"e4n3narf","what should we call it","call","highly-clustered"
19,"e4n3narf","fig 2 is rounded at the top","fig round top","highly-clustered"
18,"e4n3narf","Snails?","snail","highly-clustered"
16,"e4n3narf","Perfect","perfect","highly-clustered"
18,"e4n3narf","awesome","awesome","highly-clustered"
16,"e4n3narf","done","do","highly-clustered"
18,"e4n3narf","cool","cool","highly-clustered"
17,"e4n3narf","yeah they look like 2 snails making a heart","yes look like snail make heart","highly-clustered"
19,"e4n3narf","saw a snail head as well","see snail head good","highly-clustered"
18,"e4n3narf","This was the fastest I think i've gotten these sorted ","fast think ive get sort","highly-clustered"
17,"e4n3narf","yea ours are switched","yea switch","highly-clustered"
16,"e4n3narf","haha","haha","highly-clustered"
21,"lyrisecf","hi","hello","highly-clustered"
24,"lyrisecf","Hello!","hello","highly-clustered"
23,"lyrisecf","hello","hello","highly-clustered"
20,"lyrisecf","hey! ","hey","highly-clustered"
22,"lyrisecf","hi","hello","highly-clustered"
7,"lyrisecf","hello","hello","highly-clustered"
2,"lyrisecf","Hello","hello","highly-clustered"
4,"lyrisecf","hello","hello","highly-clustered"
22,"lyrisecf","my fig 1 looks like a shield","fig look like shield","highly-clustered"
21,"lyrisecf","my first figure is like a spiky shield","first figure like spiky shield","highly-clustered"
24,"lyrisecf","So I see two figures","see two figure","highly-clustered"
21,"lyrisecf","has 4 spikes on top","spike top","highly-clustered"
23,"lyrisecf","my fig 1 looks like a bug antenna","fig look like bug antenna","highly-clustered"
20,"lyrisecf","my fig1 looks like a spiky shield, and yours?","fig look like spiky shield","highly-clustered"
24,"lyrisecf","one looks like a pair of antennae","one look like pair antenna","highly-clustered"
22,"lyrisecf","like a spiky shield","like spiky shield","highly-clustered"
21,"lyrisecf","and narrow on the bottom","narrow bottom","highly-clustered"
7,"lyrisecf","my figure 1 looks like a spiky dragon head, and figure two looks like antenna","figure look like spiky dragon head figure two look like antenna","highly-clustered"
2,"lyrisecf","That's figure 2 for me","thats figure","highly-clustered"
4,"lyrisecf","is it skinny at the bottom?","skinny bottom","highly-clustered"
24,"lyrisecf","like the ones bugs have","like one bug","highly-clustered"
20,"lyrisecf","my fig2 looks like a pair of rounded antennae","fig look like pair round antenna","highly-clustered"
21,"lyrisecf","okay great! calling it shield?","okay great call shield","highly-clustered"
22,"lyrisecf","and my fig 2 looks like antennae","fig look like antenna","highly-clustered"
23,"lyrisecf","ok so we have inverted","okay invert","highly-clustered"
2,"lyrisecf","Yep, sure","yep sure","highly-clustered"
22,"lyrisecf","yes!","yes","highly-clustered"
21,"lyrisecf","the other one is like antennae","one like antenna","highly-clustered"
1,"lyrisecf","my fig 1 looks like a heart ","fig look like heart","highly-clustered"
24,"lyrisecf","and other one looks like a shiled","one look like shiled","highly-clustered"
21,"lyrisecf","that are about to touch each other","touch","highly-clustered"
24,"lyrisecf","with pointy edges","pointy edge","highly-clustered"
2,"lyrisecf","That's figure 1 for me","thats figure","highly-clustered"
24,"lyrisecf","ah okay","ah okay","highly-clustered"
7,"lyrisecf","I believe so","believe","highly-clustered"
21,"lyrisecf","great!","great","highly-clustered"
21,"lyrisecf","calling it antenna?","call antenna","highly-clustered"
23,"lyrisecf","so one we call antenna and the other one shield?","one call antenna one shield","highly-clustered"
1,"lyrisecf","fig 2 is the spikey sheild","fig spikey sheild","highly-clustered"
2,"lyrisecf","Works for me","work","highly-clustered"
4,"lyrisecf","the shield is my fig1","shield fig","highly-clustered"
20,"lyrisecf","ok, that's my antennae haha","okay thats antenna haha","highly-clustered"
22,"lyrisecf","alrighty","alrighty","highly-clustered"
7,"lyrisecf","yes, perfect","yes perfect","highly-clustered"
20,"lyrisecf","so I can enter those?","can enter","highly-clustered"
24,"lyrisecf","So I call 2: antennae 1:shield?","call antenna shield","highly-clustered"
23,"lyrisecf","great","great","highly-clustered"
21,"lyrisecf","perfect!","perfect","highly-clustered"
4,"lyrisecf","call it shield?","call shield","highly-clustered"
1,"lyrisecf","fig 2 - spikey sheild","fig spikey sheild","highly-clustered"
23,"lyrisecf","ggs","ggs","highly-clustered"
22,"lyrisecf","then 2 is antennae","antenna","highly-clustered"
24,"lyrisecf","cheers","cheer","highly-clustered"
22,"lyrisecf","yep","yep","highly-clustered"
7,"lyrisecf","just to check, shield has a long droopy nose","just check shield long droopy nose","highly-clustered"
4,"lyrisecf","yeah","yes","highly-clustered"
24,"lyrisecf","that was quick after waiting","quick wait","highly-clustered"
23,"lyrisecf","yes","yes","highly-clustered"
23,"lyrisecf","and spikes","spike","highly-clustered"
22,"lyrisecf","cool","cool","highly-clustered"
23,"lyrisecf","on top","top","highly-clustered"
1,"lyrisecf","can you confim other name","can confim name","highly-clustered"
7,"lyrisecf","yarr","yarr","highly-clustered"
7,"lyrisecf","and antenna makes a little heart shape sort of?","antenna make little heart shape sort","highly-clustered"
23,"lyrisecf","indeed","indeed","highly-clustered"
20,"lyrisecf","yes, and antennae are your fig1?","yes antenna fig","highly-clustered"
7,"lyrisecf","ez","ez","highly-clustered"
1,"lyrisecf","yes","yes","highly-clustered"
23,"lyrisecf","ez","ez","highly-clustered"
20,"lyrisecf","howdy","howdy","highly-clustered"
7,"lyrisecf","hello","hello","highly-clustered"
24,"lyrisecf","Hi!","hello","highly-clustered"
23,"lyrisecf","hello good evening","hello good even","highly-clustered"
22,"lyrisecf","hi","hello","highly-clustered"
2,"lyrisecf","Hello","hello","highly-clustered"
21,"lyrisecf","hi, my first figure is like antennae ","hello first figure like antenna","highly-clustered"
8,"lyrisecf","Hello","hello","highly-clustered"
21,"lyrisecf","of a bug","bug","highly-clustered"
13,"lyrisecf","hello!","hello","highly-clustered"
22,"lyrisecf","my fig 1 looks like a shield","fig look like shield","highly-clustered"
20,"lyrisecf","my fig1 looks like a pair of rounded antennae","fig look like pair round antenna","highly-clustered"
21,"lyrisecf","there are two of them","two","highly-clustered"
23,"lyrisecf","my figure one looks like a bug antenna","figure one look like bug antenna","highly-clustered"
22,"lyrisecf","and 2 looks like antennae","look like antenna","highly-clustered"
24,"lyrisecf","So I have two figures","two figure","highly-clustered"
21,"lyrisecf","like about to touch each other","like touch","highly-clustered"
7,"lyrisecf","my figure one looks like little bug antenna and my figure two looks like a droopy dragon shield","figure one look like little bug antenna figure two look like droopy dragon shield","highly-clustered"
23,"lyrisecf","very rounded","round","highly-clustered"
24,"lyrisecf","one looks like a shield to me","one look like shield","highly-clustered"
2,"lyrisecf","That's figure 2 for me","thats figure","highly-clustered"
8,"lyrisecf","That is my figure 2","figure","highly-clustered"
24,"lyrisecf","it has pointy edges","pointy edge","highly-clustered"
20,"lyrisecf","my fig2 like a spiky shield of sorts","fig like spiky shield sort","highly-clustered"
23,"lyrisecf","figure two like a shield","figure two like shield","highly-clustered"
23,"lyrisecf","ok ok","okay okay","highly-clustered"
2,"lyrisecf","And that's figure 1 for me","thats figure","highly-clustered"
22,"lyrisecf","aha so 1=2 and 2=1","aha","highly-clustered"
1,"lyrisecf","my fig 1 looks like a bug antenna ","fig look like bug antenna","highly-clustered"
13,"lyrisecf","I think my figure 1 is the same. I was going to say dragons head","think figure go say dragon head","highly-clustered"
22,"lyrisecf","let's call them shield and antennae?","let call shield antenna","highly-clustered"
24,"lyrisecf","and other one obviously looks like an antennae","one obviously look like antenna","highly-clustered"
21,"lyrisecf","great! calling it antennae","great call antenna","highly-clustered"
13,"lyrisecf","but shield works","shield work","highly-clustered"
8,"lyrisecf","Yes and the shield is my figure one","yes shield figure one","highly-clustered"
21,"lyrisecf","?","","highly-clustered"
7,"lyrisecf","agreed","agree","highly-clustered"
1,"lyrisecf","fig 2 looks like a spikey sheikd","fig look like spikey sheikd","highly-clustered"
23,"lyrisecf","perfect","perfect","highly-clustered"
20,"lyrisecf","ok, so that's easy! I will enter antennae and shield","okay thats easy will enter antenna shield","highly-clustered"
1,"lyrisecf","antenna is good","antenna good","highly-clustered"
23,"lyrisecf","so we call them shield and antenna?","call shield antenna","highly-clustered"
7,"lyrisecf","just to confirm, shield is spiky","just confirm shield spiky","highly-clustered"
8,"lyrisecf","yes","yes","highly-clustered"
24,"lyrisecf","like pair of bug anntennae","like pair bug anntennae","highly-clustered"
2,"lyrisecf","Yep, perfect!","yep perfect","highly-clustered"
21,"lyrisecf","yes the shield is my second figure too","yes shield 2 figure","highly-clustered"
22,"lyrisecf","yes","yes","highly-clustered"
21,"lyrisecf","great!","great","highly-clustered"
20,"lyrisecf","2 points for us!","point us","highly-clustered"
23,"lyrisecf","fantastic","fantastic","highly-clustered"
1,"lyrisecf","cool!","cool","highly-clustered"
7,"lyrisecf","antennae has smooth shapes like two commas and then little spiky side bits","antenna smooth shape like two comma little spiky side bit","highly-clustered"
13,"lyrisecf","figure 2 looks like bug antennae to me as well","figure look like bug antenna good","highly-clustered"
24,"lyrisecf","yeahm I was going to say a medieavel shield with dragon head :D","yeahm go say medieavel shield dragon head have","highly-clustered"
22,"lyrisecf","right!","right","highly-clustered"
13,"lyrisecf","I will take it!","will take","highly-clustered"
7,"lyrisecf","we got this","get","highly-clustered"
22,"lyrisecf","noiceee","noiceee","highly-clustered"
24,"lyrisecf","So I call it shield simply","call shield simply","highly-clustered"
24,"lyrisecf","and antennae","antenna","highly-clustered"
2,"lyrisecf","Placing my bet we see 0 points on the next page","place bet see point next page","highly-clustered"
13,"lyrisecf","yes that works! ","yes work","highly-clustered"
13,"lyrisecf","shield and antennae it is :)","shield antenna","highly-clustered"
24,"lyrisecf","cheers, 1: shield, 2:antennae","cheer shield antenna","highly-clustered"
23,"lyrisecf","teamwork :)","teamwork","highly-clustered"
22,"lyrisecf","hi!","hello","highly-clustered"
23,"lyrisecf","hello","hello","highly-clustered"
21,"lyrisecf","hi","hello","highly-clustered"
20,"lyrisecf","howdy","howdy","highly-clustered"
24,"lyrisecf","Hello","hello","highly-clustered"
5,"lyrisecf","hello!","hello","highly-clustered"
2,"lyrisecf","Hi!","hello","highly-clustered"
22,"lyrisecf","my fig 1 looks like antennae","fig look like antenna","highly-clustered"
21,"lyrisecf","my first figure is like a shield","first figure like shield","highly-clustered"
9,"lyrisecf","Hi","hello","highly-clustered"
23,"lyrisecf","my first figure looks like bug antenna","first figure look like bug antenna","highly-clustered"
20,"lyrisecf","my fig1 look like a shield, with spikes","fig look like shield spike","highly-clustered"
21,"lyrisecf","has 4 spikes on top","spike top","highly-clustered"
22,"lyrisecf","and fig 2 looks like a shield","fig look like shield","highly-clustered"
24,"lyrisecf","I see two figures!","see two figure","highly-clustered"
21,"lyrisecf","narrow on the bottom","narrow bottom","highly-clustered"
23,"lyrisecf","and my second like a shield","2 like shield","highly-clustered"
1,"lyrisecf","my fig 1 is a spikey sheild what is is it for you","fig spikey sheild","highly-clustered"
23,"lyrisecf","with spikes","spike","highly-clustered"
5,"lyrisecf","my fig 2 looks like antennae","fig look like antenna","highly-clustered"
23,"lyrisecf","ok great","okay great","highly-clustered"
4,"lyrisecf","that is my fig. 2","fig","highly-clustered"
9,"lyrisecf","So does my figure 1","figure","highly-clustered"
5,"lyrisecf","rounded at the bottom","round bottom","highly-clustered"
20,"lyrisecf","my fig2 looks like a pair of rounded antennae on a slug","fig look like pair round antenna slug","highly-clustered"
23,"lyrisecf","so we call them that?","call","highly-clustered"
24,"lyrisecf","one looks like a pair of bug antennae, I think it is very obvious","one look like pair bug antenna think obvious","highly-clustered"
2,"lyrisecf","That's figure 2 for me","thats figure","highly-clustered"
21,"lyrisecf","great! calling it shield?","great call shield","highly-clustered"
20,"lyrisecf","ok","okay","highly-clustered"
22,"lyrisecf","right!","right","highly-clustered"
4,"lyrisecf","yeah","yes","highly-clustered"
5,"lyrisecf","but spikes each side","spike side","highly-clustered"
9,"lyrisecf","my figure 2 looks the same","figure look","highly-clustered"
22,"lyrisecf","yep","yep","highly-clustered"
23,"lyrisecf","great","great","highly-clustered"
21,"lyrisecf","ant the other one is like a bug antennae","ant one like bug antenna","highly-clustered"
22,"lyrisecf","so 1=2 and 2=1","","highly-clustered"
23,"lyrisecf","we are done","do","highly-clustered"
5,"lyrisecf","and fig 1 looks like a shield","fig look like shield","highly-clustered"
21,"lyrisecf","like two of them","like two","highly-clustered"
5,"lyrisecf","yeahhhh","yeahhhh","highly-clustered"
1,"lyrisecf","i will call that sheild ?","will call sheild","highly-clustered"
23,"lyrisecf","gg","gg","highly-clustered"
24,"lyrisecf","And the other one looks like a shield I must say, like medieval shield :D","one look like shield must say like medieval shield have","highly-clustered"
21,"lyrisecf","are about to touch each other","touch","highly-clustered"
23,"lyrisecf","ez","ez","highly-clustered"
2,"lyrisecf","Sure","sure","highly-clustered"
20,"lyrisecf","great, so I will enter 1 = shield, and 2 = antennae","great will enter shield antenna","highly-clustered"
22,"lyrisecf","im calling them antennae and shield then","im call antenna shield","highly-clustered"
5,"lyrisecf","very pointy shield","pointy shield","highly-clustered"
5,"lyrisecf","yeahh okay","yeahh okay","highly-clustered"
22,"lyrisecf","that's right","thats right","highly-clustered"
9,"lyrisecf","ok","okay","highly-clustered"
20,"lyrisecf","2 points for us ,hopefully!","point us hopefully","highly-clustered"
23,"lyrisecf","have a pleasant evening","pleasant even","highly-clustered"
4,"lyrisecf","is it kinda point on the sides, round at the top?","kinda point side round top","highly-clustered"
24,"lyrisecf","Which numbers are those for you?","number","highly-clustered"
9,"lyrisecf","great","great","highly-clustered"
5,"lyrisecf","shield and antennae","shield antenna","highly-clustered"
24,"lyrisecf","My 1st is shield, 2nd is antennae","st shield nd antenna","highly-clustered"
1,"lyrisecf","my fig 2 looks like 2 bug antennas","fig look like bug antenna","highly-clustered"
5,"lyrisecf","sorted","sort","highly-clustered"
23,"lyrisecf","thank you","thank","highly-clustered"
21,"lyrisecf","yes","yes","highly-clustered"
1,"lyrisecf","that should be your fig 1","fig","highly-clustered"
21,"lyrisecf","kind of ","kind","highly-clustered"
2,"lyrisecf","Yep, that's fig 1 for me","yep thats fig","highly-clustered"
4,"lyrisecf","ok thats my fig.1","okay thats fig","highly-clustered"
22,"lyrisecf","and opposite on my end hahah","opposite end hahah","highly-clustered"
24,"lyrisecf","I need the numbers to input ahah","need number input ahah","highly-clustered"
21,"lyrisecf","great!","great","highly-clustered"
4,"lyrisecf","shall we call it 'bug'","shall call bug","highly-clustered"
21,"lyrisecf","i wrote bug antennae","write bug antenna","highly-clustered"
24,"lyrisecf","great,","great","highly-clustered"
1,"lyrisecf","perfect and i called that antenna","perfect call antenna","highly-clustered"
21,"lyrisecf","is that ok","okay","highly-clustered"
5,"lyrisecf","i forgot what the next step will be will it ask for my figure 1 name","forget next step will will ask figure name","highly-clustered"
2,"lyrisecf","Great!","great","highly-clustered"
24,"lyrisecf","1: shield 2: antennae then","shield antenna","highly-clustered"
4,"lyrisecf","yeah all good","yes good","highly-clustered"
5,"lyrisecf","or yours","","highly-clustered"
21,"lyrisecf","great!","great","highly-clustered"
24,"lyrisecf","Good??","good","highly-clustered"
24,"lyrisecf","cheers","cheer","highly-clustered"
22,"lyrisecf","hi!","hello","highly-clustered"
21,"lyrisecf","hi","hello","highly-clustered"
4,"lyrisecf","hello","hello","highly-clustered"
23,"lyrisecf","hey","hey","highly-clustered"
2,"lyrisecf","Hello!","hello","highly-clustered"
5,"lyrisecf","hello","hello","highly-clustered"
24,"lyrisecf","Hello!","hello","highly-clustered"
13,"lyrisecf","hello!","hello","highly-clustered"
21,"lyrisecf","my first fig is like a bug antennae","first fig like bug antenna","highly-clustered"
8,"lyrisecf","hello","hello","highly-clustered"
14,"lyrisecf","Hi!","hello","highly-clustered"
20,"lyrisecf","hey!","hey","highly-clustered"
22,"lyrisecf","my fig 1 looks like antennae","fig look like antenna","highly-clustered"
5,"lyrisecf","my fig 1 looks like a sheild","fig look like sheild","highly-clustered"
23,"lyrisecf","my first figure looks like a shield with some spikes","first figure look like shield spike","highly-clustered"
2,"lyrisecf","My fig 1 looks like a pointed shield","fig look like point shield","highly-clustered"
15,"lyrisecf","Hi there!","hello","highly-clustered"
9,"lyrisecf","hello","hello","highly-clustered"
24,"lyrisecf","So I see two figures!","see two figure","highly-clustered"
8,"lyrisecf","that is my figure 2","figure","highly-clustered"
5,"lyrisecf","and 2 antennae","antenna","highly-clustered"
4,"lyrisecf","yeah same","yes","highly-clustered"
22,"lyrisecf","and fig 2 looks like a shield","fig look like shield","highly-clustered"
20,"lyrisecf","my fig1 looks like a pair of rounded antennae on a slug","fig look like pair round antenna slug","highly-clustered"
4,"lyrisecf","what shall we call it?","shall call","highly-clustered"
23,"lyrisecf","and my second figure like antenna from a bug","2 figure like antenna bug","highly-clustered"
21,"lyrisecf","the shield one is like point on top right?","shield one like point top right","highly-clustered"
13,"lyrisecf","figure one looks like bug antennae to me","figure one look like bug antenna","highly-clustered"
8,"lyrisecf","and your figure 2 is my figure 1, like a shield","figure figure like shield","highly-clustered"
24,"lyrisecf","One looks like an antennae to me! Very obvious pair of bug antennae","one look like antenna obvious pair bug antenna","highly-clustered"
21,"lyrisecf","has 4 spikes on top","spike top","highly-clustered"
2,"lyrisecf","Should I just call it shield?","just call shield","highly-clustered"
20,"lyrisecf","my fig2 looks like a spiky shield","fig look like spiky shield","highly-clustered"
23,"lyrisecf","they are also 1 shield and 2 antenna?","also shield antenna","highly-clustered"
5,"lyrisecf","yeah thats it","yes thats","highly-clustered"
9,"lyrisecf","my figure one looks like two swans almost kissing","figure one look like two swan almost kiss","highly-clustered"
4,"lyrisecf","yeah sounds good","yes sound good","highly-clustered"
5,"lyrisecf","one big point on the bottom","one big point bottom","highly-clustered"
21,"lyrisecf","great!","great","highly-clustered"
3,"lyrisecf","thats my figure 2","thats figure","highly-clustered"
21,"lyrisecf","and the other one is antennae","one antenna","highly-clustered"
14,"lyrisecf","Yes! My fig 1 is also the bug antennae","yes fig also bug antenna","highly-clustered"
15,"lyrisecf","With the rounded ends? Yes, I have the same figure one","round end yes figure one","highly-clustered"
5,"lyrisecf","yesss","yesss","highly-clustered"
2,"lyrisecf","And figure to looks like antennae","figure look like antenna","highly-clustered"
20,"lyrisecf","ah good!","ah good","highly-clustered"
23,"lyrisecf","great","great","highly-clustered"
22,"lyrisecf","okay so 1=2 and 2=1","okay","highly-clustered"
5,"lyrisecf","my fig 1 shield and fig 2 antennae ","fig shield fig antenna","highly-clustered"
13,"lyrisecf","figure two looks like a dragons head with spikey ends around it. Does that sound correct?","figure two look like dragon head spikey end around sound correct","highly-clustered"
21,"lyrisecf","okay thats the reverse for me","okay thats reverse","highly-clustered"
20,"lyrisecf","so I will enter 1 = antenna, 2 = shield","will enter antenna shield","highly-clustered"
5,"lyrisecf","so you the other way round?","way round","highly-clustered"
24,"lyrisecf","The other one looks like a shield to me, like the Medieavel age shields ","one look like shield like medieavel age shield","highly-clustered"
4,"lyrisecf","yeah same for me","yes","highly-clustered"
22,"lyrisecf","is it cool if i call them antennae and shield?","cool call antenna shield","highly-clustered"
5,"lyrisecf","okay","okay","highly-clustered"
21,"lyrisecf","wrote down the answers!","write answer","highly-clustered"
4,"lyrisecf","what do you want to call it","want call","highly-clustered"
4,"lyrisecf","?","","highly-clustered"
5,"lyrisecf","where do i write them???","write","highly-clustered"
20,"lyrisecf","hopefully 2 points for us!","hopefully point us","highly-clustered"
9,"lyrisecf","ok figure 1 name could be swan and figure 2 spikes","okay figure name swan figure spike","highly-clustered"
3,"lyrisecf","my figure 1 looks like like a tie ","figure look like like tie","highly-clustered"
5,"lyrisecf","i did it wrong last time","wrong last time","highly-clustered"
2,"lyrisecf","Just called it antennae","just call antenna","highly-clustered"
21,"lyrisecf","I think only one person writes it","think one person write","highly-clustered"
8,"lyrisecf","yes that is correct. my figure 2 is antenna and my figure 1 is shield","yes correct figure antenna figure shield","highly-clustered"
24,"lyrisecf","so 1: antennae 2: shield?","antenna shield","highly-clustered"
4,"lyrisecf","ok cool","okay cool","highly-clustered"
21,"lyrisecf","on the last round i didn't write","last round didnt write","highly-clustered"
24,"lyrisecf","what do you say?","say","highly-clustered"
5,"lyrisecf","ahhh so is that you","ahhh","highly-clustered"
2,"lyrisecf","perfect!","perfect","highly-clustered"
21,"lyrisecf","yes!","yes","highly-clustered"
22,"lyrisecf","noice!","noice","highly-clustered"
15,"lyrisecf","I think I'm happy with that, a dragon's head or skull, long nose","think im happy dragon head skull long nose","highly-clustered"
14,"lyrisecf","Agreed! ","agree","highly-clustered"
5,"lyrisecf","ahhh same and they got 0/2","ahhh get","highly-clustered"
21,"lyrisecf","I called shield and antennae","call shield antenna","highly-clustered"
4,"lyrisecf","sooo","sooo","highly-clustered"
15,"lyrisecf","Sounds like we have the same order","sound like order","highly-clustered"
5,"lyrisecf","yes thats it","yes thats","highly-clustered"
21,"lyrisecf","hahaha","hahaha","highly-clustered"
13,"lyrisecf","yes thats what I see :)","yes thats see","highly-clustered"
4,"lyrisecf","have a nice day?","nice day","highly-clustered"
21,"lyrisecf","hope we will get 2!","hope will get","highly-clustered"
24,"lyrisecf","alright, perfect :) cheers","alright perfect cheer","highly-clustered"
2,"lyrisecf","You too","","highly-clustered"
5,"lyrisecf","what is it asking you","ask","highly-clustered"
14,"lyrisecf","Take care ","take care","highly-clustered"
5,"lyrisecf","for my figs ","fig","highly-clustered"
24,"lyrisecf","shield one has pointy edges right?","shield one pointy edge right","highly-clustered"
24,"lyrisecf",":D","have","highly-clustered"
8,"lyrisecf","hello","hello","highly-clustered"
5,"lyrisecf","hi","hello","highly-clustered"
7,"lyrisecf","hello there","hello","highly-clustered"
14,"lyrisecf","Hello","hello","highly-clustered"
13,"lyrisecf","hi!","hello","highly-clustered"
5,"lyrisecf","fig 1 shield","fig shield","highly-clustered"
7,"lyrisecf","my figure 1 looks like a spiky dragon head","figure look like spiky dragon head","highly-clustered"
8,"lyrisecf","my figure 1 looks like a shield ","figure look like shield","highly-clustered"
5,"lyrisecf","fig 2 antennae","fig antenna","highly-clustered"
1,"lyrisecf","Can you describe your fig 1","can describe fig","highly-clustered"
5,"lyrisecf","yesss","yesss","highly-clustered"
9,"lyrisecf","hi, my fig 1 looks like two swans almost kissing","hello fig look like two swan almost kiss","highly-clustered"
14,"lyrisecf","My fig 1 is a shield ","fig shield","highly-clustered"
3,"lyrisecf","my figure 1 looks like some sort of tie","figure look like sort tie","highly-clustered"
13,"lyrisecf","that is exactly what I have as well","exactly good","highly-clustered"
5,"lyrisecf","if i name it shield is that ok","name shield okay","highly-clustered"
8,"lyrisecf","okay great","okay great","highly-clustered"
7,"lyrisecf","yeah thats cool","yes thats cool","highly-clustered"
5,"lyrisecf","my fig 1 is shield","fig shield","highly-clustered"
6,"lyrisecf","Does it also look like 2 fists at the end of arms?","also look like fist end arm","highly-clustered"
3,"lyrisecf","my figure 2 looks likes two swans kissing","figure look like two swan kiss","highly-clustered"
13,"lyrisecf","my figure 2 is like a dragons head, or I'll take shield","figure like dragon head ill take shield","highly-clustered"
5,"lyrisecf","and my fig 2 looks like an antennae","fig look like antenna","highly-clustered"
15,"lyrisecf","Hi there! Just making sure, does your figure 1 have these round ends at the top?","hello just make sure figure round end top","highly-clustered"
5,"lyrisecf","whats your fig 2","whats fig","highly-clustered"
7,"lyrisecf","my figure 2 looks like two sock puppets about to kiss","figure look like two sock puppet kiss","highly-clustered"
9,"lyrisecf","Fig 2 looks like a spikey tie","fig look like spikey tie","highly-clustered"
13,"lyrisecf","looks like we have the same order","look like order","highly-clustered"
9,"lyrisecf","yes","yes","highly-clustered"
5,"lyrisecf","okay yeah i see that","okay yes see","highly-clustered"
